"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5382","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢 Lee Hoi San Cathy Chow Chow Rino","2022-09-21T05:18:50+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5383","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Bobby Au Kong Lee Strong Ho","2022-09-21T05:19:00+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5384","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢  Celia Cheung Kimmy Wong Windy Au","2022-09-21T05:19:59+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5385","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Gary Pong Leon Leon Ming Louis","2022-09-21T05:20:03+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5386","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢  Mona LisCindy ChanGeorge Hey","2022-09-21T05:22:47+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5387","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢  Jovana Stone Vickie Lam Kam Siu","2022-09-21T05:22:57+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5388","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Ai Chan  Winniepooh Pang  Poppu Bobo","2022-09-21T05:23:05+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5389","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢 Olg Bean Dam Chin Florence Leung","2022-09-21T05:23:06+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5390","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   King Moneky Paul Cheung William Ma","2022-09-21T05:23:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5391","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢Meow MeowMona LisMiles King","2022-09-21T05:23:35+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5392","2126","2","173303096034293_5784642378233642","offcut","","fetched (200)","2022-10-12 08:19:11.168972","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","1871","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOREV4TXprek1UTTBORFF5TmpVMU9qRTJOak0zTXpZAMk1qYz0ZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOak0zTnpVd05EWTBOalV4T0RFME9qRTJOak0zTXpjNE1UWT0ZD"
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5393","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   James Hui Kevin Kenji Barry Wong","2022-09-21T05:23:54+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5394","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢 Ben YuMiles KingCindy Chan","2022-09-21T05:24:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5395","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢Meow MeowMiles KingCindy Chan","2022-09-21T05:25:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5396","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   King Moneky Chan Jimmy Peter Hui","2022-09-21T05:25:24+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5397","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Gary Pong Bo Ma Chan Ming Louis","2022-09-21T05:26:04+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5398","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢 Wong Fai HK KiKi Rainie Lau.","2022-09-21T05:26:07+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5399","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢Mona LisGeorge HeyMeow Meow","2022-09-21T05:26:53+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5400","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Ku Chun Ming Bo Ma Chan James Hui","2022-09-21T05:26:56+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5401","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Winnie Yeung Sammy Kwong Ling Ho","2022-09-21T05:30:24+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5402","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Ka Yan Lee Kam Seng Yun Emmanie Manyee Mung Chu","2022-09-21T05:31:13+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5403","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   James Hui Chan Jimmy John Ng","2022-09-21T05:32:17+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5404","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢 Chen Wai Yin Wynne Chen Kit Ying Rider H Chen","2022-09-21T05:35:01+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5405","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   James Hui Paul Cheung Pen Pongpong","2022-09-21T05:35:11+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5406","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay  2. eStamp 3. eDDA 授權入錢 Cw Wong Mike Lawson Chan Roxy","2022-09-21T05:35:31+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5407","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Alex Ng , Man Man Chi , Chow Lily","2022-09-21T05:36:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5408","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢  Shuk Kwai Leung Ka Yee Lee Leung Wai Kin","2022-09-21T05:36:31+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5409","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay 2. eStamp 3. eDDA授權入錢 Kwan Cheung JoJoey Tse Chan  Janice","2022-09-21T05:36:59+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5410","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   James Hui Wayman Lee Ku Chun Ming","2022-09-21T05:37:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5411","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢  Ada Wong Gigi Cheung Tiffany Fan","2022-09-21T05:37:23+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5412","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Fred Chen Chris Cheung Eric Tam","2022-09-21T05:37:49+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5413","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. eDDA 授權入錢 2. Scan & Pay 3. eStamp  Donny LauHui FannyMoling Kam","2022-09-21T05:38:00+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5414","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Gary Pong Jerry Wong Ku Chun Ming","2022-09-21T05:38:28+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5784642378233642/173303096034293_5784642378233642","5415","2126","2","173303096034293_5784642378233642","data","data.*","fetched (200)","2022-10-12 08:19:12.604206","Facebook:/<post-id>/comments","1. Scan & Pay, 2. eStamp, 3. eDDA授權入錢   Peter Chan Bo Ma Chan Ng Barry","2022-09-21T05:39:33+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
